Unnamed: 0,title,time,content,url,title_,content_,content_cut,label,rank
431,D10县莲花西路合力超市的猪肉是否经过检验检疫？,2019/03/07 14:50:43,"
					
					莲花西路合力超市猪肉摊长期低于市场价价格销售，想请问有关部门他们进货渠道是否正规，猪肉质量是否可靠？另外新区永昌大道靠近人民广场附近，每天早上有猪肉摊担十来个，看不出是否经过检验检疫。猪肉是老百姓每天必备食物，安全与否，关系千家万户身体健康，期待有关部门从严监管！否则问题猪肉有可能流向每个老百姓家中餐桌，甚至是政府大院食堂、机关单位食堂等。
					
					
				",127.0.0.1,D10县莲花西路合力超市的猪肉是否经过检验检疫？,莲花 西路 合力 超市 猪肉 低于 市场价 价格 销售 请问 部门 进货 渠道 猪肉 质量 可靠 新区 永昌 大道 靠近 人民广场 早上 猪肉 摊担 看不出 检验 检疫 猪肉 老百姓 必备 食物 关系 千家万户 身体健康 期待 部门 监管 猪肉 流向 老百姓 家中 餐桌 政府 大院 食堂 机关 单位 食堂,"['莲花', '西路', '合力', '超市', '猪肉', '低于', '市场价', '价格', '销售', '请问', '部门', '进货', '渠道', '猪肉', '质量', '可靠', '新区', '永昌', '大道', '靠近', '人民广场', '早上', '猪肉', '摊担', '看不出', '检验', '检疫', '猪肉', '老百姓', '必备', '食物', '关系', '千家万户', '身体健康', '期待', '部门', '监管', '猪肉', '流向', '老百姓', '家中', '餐桌', '政府', '大院', '食堂', '机关', '单位', '食堂']",-1,-1
258,咨询国家一级运动员和国家二级运动员证的相关事宜,2019/03/06 20:07:47,"
					
					我家小孩子分别获得了国家一级运动和国家二级运动员证，我现在想咨询的是:①国家一级运动证和国家二级运动员证有期限限制没有？②这两证在报考大学时国家有相关政策没有？③在上完大学以后这两证对参加工作或者报考国家公务员和别人有本质的区别没有？或者优待政策！！
					
					
				",127.0.0.1,咨询国家一级运动员和国家二级运动员证的相关事宜,小孩子 运动 国家 运动员 咨询 运动 国家 运动员 证有 期限 报考 大学 国家 相关 政策 大学 参加 工作 报考 国家 公务员 本质 区别 优待 政策,"['小孩子', '运动', '国家', '运动员', '咨询', '运动', '国家', '运动员', '证有', '期限', '报考', '大学', '国家', '相关', '政策', '大学', '参加', '工作', '报考', '国家', '公务员', '本质', '区别', '优待', '政策']",-1,-1
8,K4县石期市镇老农贸市场旁边的公厕（旱厕）里面脏、乱、差,2019/03/05 10:16:09,"
					
					石期市镇老农贸市场旁边的公厕（旱厕）里面脏、乱、差，臭气熏天，老百姓上个厕所无从下脚。公厕长年无人管理，漏雨，已成危房。这座旱厕，不仅仅是气味难闻，到了夏天蚊蝇乱飞，更重要的是安全卫生隐患大。石期市要发展，公厕要革命，希望领导真抓实干，给个确切的回复，让广大民众用上干净卫生的公厕。（希望网友们多多关注此问题。）
					
					
				",127.0.0.1,K4县石期市镇老农贸市场旁边的公厕（旱厕）里面脏、乱、差,石期 市镇 农贸市场 公厕 臭气熏天 老百姓 厕所 无从 下脚 公厕 无人 管理 漏雨 已成 危房 气味 难闻 夏天 蚊蝇 乱飞 安全卫生 隐患 石期 发展 公厕 革命 希望 领导 真抓实干 回复 民众 公厕 希望 网友 关注,"['石期', '市镇', '农贸市场', '公厕', '臭气熏天', '老百姓', '厕所', '无从', '下脚', '公厕', '无人', '管理', '漏雨', '已成', '危房', '气味', '难闻', '夏天', '蚊蝇', '乱飞', '安全卫生', '隐患', '石期', '发展', '公厕', '革命', '希望', '领导', '真抓实干', '回复', '民众', '公厕', '希望', '网友', '关注']",-1,-1
86,L市2017年的房屋补贴什么时候发,2019/02/27 00:09:58,"
					
					1.L市委市政府发表的2017年房屋补贴是否真实有效为何现在感觉遥遥无期2.现在不能发放请有关部门给出相关通知或者是有个日期不能上有政策下无下文寒了百姓的心希望有个回复不要感觉政府说话不算话
					
					
				",127.0.0.1,L市2017年的房屋补贴什么时候发,市委 市政府 发表 房屋 补贴 真实有效 感觉 遥遥无期 发放 部门 给出 相关 通知 日期 上有政策 下文 百姓 希望 回复 感觉 政府 说话 不算,"['市委', '市政府', '发表', '房屋', '补贴', '真实有效', '感觉', '遥遥无期', '发放', '部门', '给出', '相关', '通知', '日期', '上有政策', '下文', '百姓', '希望', '回复', '感觉', '政府', '说话', '不算']",-1,-1
481,E8县石柱镇青山村民非法行医,2019/02/24 16:23:30,"
					
					E8县石柱镇青山村村民刘生文，在未持有《医疗机构执业许可证》的情况下，非法在该村从事诊疗活动，恳请卫生行政主管部门予以查处。
					
					
				",127.0.0.1,E8县石柱镇青山村民非法行医,e8 石柱 青山 村民 刘生文 持有 医疗机构 执业 许可证 情况 诊疗 活动 恳请 行政 主管部门 予以 查处,"['e8', '石柱', '青山', '村民', '刘生文', '持有', '医疗机构', '执业', '许可证', '情况', '诊疗', '活动', '恳请', '行政', '主管部门', '予以', '查处']",-1,-1
217,G5县九澧私立学校作业太多，学生负担重！,2019/02/23 19:56:49,"
					
					这两年来一直和同事、朋友交流！发现不止我家孩子是这样，其他孩子都一样！G5县九澧小学、初中部上学、放假期间，各个老师布置的作业都相当繁重！上学期间这样、那样的资料，买书都特别多！真心希望教育部门专项整治一下！还孩子一点点童趣回味，以及休息时间多一些！
					
					
				",127.0.0.1,G5县九澧私立学校作业太多，学生负担重！,同事 朋友 交流 发现 孩子 孩子 g5 九澧 小学 上学 放假 老师 布置 作业 上学 资料 买书 希望 教育部门 专项 整治 孩子 童趣 回味 休息时间,"['同事', '朋友', '交流', '发现', '孩子', '孩子', 'g5', '九澧', '小学', '上学', '放假', '老师', '布置', '作业', '上学', '资料', '买书', '希望', '教育部门', '专项', '整治', '孩子', '童趣', '回味', '休息时间']",-1,-1
125,请对M2县街埠头村被污染田土砂坝进行修复并善后！,2019/02/23 13:48:18,"
					
					请求政府有关部门责令相关企业采取措施对我村被污染田土和土地冲金矿尾砂坝进行修复并做好善后的报告2017年10月18日，中央报告中指出，坚持人与自然和谐共生。必须树立和践行绿水青山就是金山银山的理念，坚持节约资源和保护环境的基本国策。近年来随着环保意识的增强，我街埠头村村民积极响应中央指示精神，大家踊跃捐款，第一次检测是由多位村民一起对土地冲金矿尾砂和下游田土进行了取样，另外对尖塅那边可能受原铃山老黄金矿影响的田所种植的大米进行了取样，同时邮寄给中科院旗下权威的独立的第三方检测机构中科检测进行检测，现检测报告已正式出来，检测报告中五大有害重金属分别是无机砷，铅，汞，镉，铬，根据检测报告显示土地冲黄金矿尾砂不仅含氰化物，除镉外另四大有害重金属都有检出，而下游田土中五大有害重金属都有检出。根据中华人民共和国生态环境部2018年8月1日起实施的《土壤环境质量农用地土壤污染风险管控标准（试行）》（GB15618-2018）和<<土壤环境质量建设用地土壤污染风险管控标准(试行)>>(GB36600-2018)文件，土地冲金矿尾砂中仅仅无机砷（还没包括有机砷）含量就为70mg/kg，均超农用地其它类中总砷最大风险筛选值40mg/kg和建设用地第一类风险筛选值20mg/kg和第二类总砷最大风险筛选值60mg/kg标准，根据文件解读，应开展风险评估，确定风险水平，判断是否需要采取风险管控或修复措施，而根据中华人民共和国生态环境部2018年8月1日起实施的《土壤环境质量农用地土壤污染风险管控标准（试行）》（GB15618-2018）文件，可能受土地冲尾砂坝污染下游田土中总砷含量47.3mg/kg，明显超过水田最大风险筛选值30mg/https://baidu.com/%。根据文件解读，该田土可能存在食用农产品不符合质量安全标准等土壤污染风险,原则上应当采取农艺调控、替代种植等安全利用措施。而可能受原铃山老黄金矿影响的尖塅大米中无机砷含量0.23mg/kg，超大米国标安全极限（0.15mg/https://baidu.com/%，而镉含量0.449mg/kg，超大米国标安全极限（0.2mg/https://baidu.com/%，故尖塅大米属于不符合国标的有害大米。第二次检测也是由多位村民一起对紧挨土地冲黄金矿尾矿的猪头山菜土和可能受铃山老黄金矿影响的最上游九亩冲田土和中游的小湾田土进行了取样，同时邮寄给中科院旗下权威的独立的第三方检测机构中科检测进行检测，现检测报告已正式出来，此次检测出污染触目惊心，总砷含量仍然全部超标，猪头山距离土地冲尾矿较近的土壤总砷含量竟然达111mg/kg之多，已超过国标规定的一种极限情况：https://baidu.com/下农用地土壤污染风险管制值100mg/kg,，根据法律规定：当土壤中砷含量高于规定的风险管制值时，食用农产品不符合质量安全标准等农用地土壤污染风险高，且难以通过安全利用措施降低食用农产品不符合质量安全标准等农用地土壤污染风险，原则上应当采取禁止种植食用农产品、退耕还林等严格管控措施。第三次检测同样由多位村民一起对稍远距离土地冲黄金矿尾矿和不受尖塅小河灌溉影响的几处田土进行了取样，同时邮寄给中科院旗下权威的独立的第三方检测机构中科检测进行检测，现检测报告已正式出来，所有检测数据正常，没有再出现超国标的现象。另外每逢干旱季节，村民外放至土地冲下游小河及田土中的鸡鸭常出现死亡情况，另还有三头牛死亡，特别是土地冲黄金矿尾砂坝开始运行后至今，我村患癌症正在治疗和死亡总人数达50多人，与周边村对比患癌症率明显高于邻村四五倍，请政府有关部门进行调查，我村鸡鸭牛非正常死亡和癌症高发率是否与田土及大米污染有直接关联。综上所述，村民在猪头山被极其严重污染的菜土已不能再种植蔬菜，而土地冲尾砂坝下游跟尖塅那边的田土如不改良已不适合耕种，我村大部分村民在有害田土未修复前不会再进行耕种，来年吃饭将成为重大民生问题，故请求政府有关部门责令相关企业采取措施对我村被污染田土和土地冲金矿尾砂坝进行修复并做好善后工作。如村民正常合理要求不能得到满足，我们将依法集体上访维护自身权利。M2县街埠头村全体村民2019-2-22
					
					
				",127.0.0.1,请对M2县街埠头村被污染田土砂坝进行修复并善后！,请求 政府 部门 责令 相关 企业 采取措施 污染 田土 土地 金矿 修复 做好 报告 中央 报告 指出 人与自然 共生 树立 践行 绿水青山 金山 银山 理念 节约资源 保护环境 基本国策 环保 意识 增强 埠头 村民 积极响应 中央 指示精神 捐款 检测 村民 土地 金矿 尾砂 田土 取样 原铃山 黄金矿 影响 种植 取样 邮寄 中科院 旗下 权威 独立 检测 机构 中科 检测 检测 检测 报告 检测 报告 五大 重金属 无机 检测 报告 显示 土地 黄金矿 尾砂 氰化物 四大 重金属 检出 田土 五大 重金属 检出 中华人民共和国 生态环境 实施 土壤环境 质量 农用地 土壤污染 风险 管控 标准 试行 gb15618 土壤环境 质量 建设 用地 土壤污染 风险 管控 标准 试行 gb36600 文件 土地 金矿 尾砂 无机 包括 有机 含量 mg kg 农用地 风险 筛选 mg kg 建设 用地 风险 筛选 mg kg 风险 筛选 mg kg 标准 文件 解读 风险 评估 风险 水平 判断 风险 管控 修复 措施 中华人民共和国 生态环境 实施 土壤环境 质量 农用地 土壤污染 风险 管控 标准 试行 gb15618 文件 土地 污染 田土 含量 mg kg 超过 水田 风险 筛选 mg 文件 解读 田土 食用 农产品 符合 质量 标准 土壤污染 风险 农艺 调控 种植 利用 措施 原铃山 黄金矿 影响 无机 含量 mg kg 国标 mg 含量 mg kg 国标 mg 符合 国标 检测 村民 土地 黄金矿 尾矿 猪头 山菜 受铃山 黄金矿 影响 田土 小湾 田土 取样 邮寄 中科院 旗下 权威 独立 检测 机构 中科 检测 检测 检测 报告 检测 污染 触目惊心 含量 超标 猪头 距离 土地 尾矿 土壤 含量 mg kg 超过 国标 情况 农用地 土壤污染 风险 管制 mg kg 法律 土壤 含量 高于 风险 管制 食用 农产品 符合 质量 标准 农用地 土壤污染 风险 利用 措施 降低 食用 农产品 符合 质量 标准 农用地 土壤污染 风险 禁止 种植 食用 农产品 退耕还林 管控 措施 检测 村民 远距离 土地 黄金矿 尾矿 小河 灌溉 影响 田土 取样 邮寄 中科院 旗下 权威 独立 检测 机构 中科 检测 检测 检测 报告 检测 数据 国标 现象 季节 村民 外放 土地 小河 田土 鸡鸭 死亡 情况 头牛 死亡 土地 黄金矿 开始运行 癌症 治疗 死亡 人数 癌症 高于 邻村 政府 部门 调查 鸡鸭 死亡 癌症 高发 田土 污染 关联 村民 猪头 污染 菜土 种植 蔬菜 土地 田土 改良 适合 耕种 村民 田土 修复 耕种 吃饭 民生问题 请求 政府 部门 责令 相关 企业 采取措施 污染 田土 土地 金矿 修复 做好 善后工作 村民 合理要求 依法 集体 上访 维护 权利 m2 县街 埠头 村民,"['请求', '政府', '部门', '责令', '相关', '企业', '采取措施', '污染', '田土', '土地', '金矿', '修复', '做好', '报告', '中央', '报告', '指出', '人与自然', '共生', '树立', '践行', '绿水青山', '金山', '银山', '理念', '节约资源', '保护环境', '基本国策', '环保', '意识', '增强', '埠头', '村民', '积极响应', '中央', '指示精神', '捐款', '检测', '村民', '土地', '金矿', '尾砂', '田土', '取样', '原铃山', '黄金矿', '影响', '种植', '取样', '邮寄', '中科院', '旗下', '权威', '独立', '检测', '机构', '中科', '检测', '检测', '检测', '报告', '检测', '报告', '五大', '重金属', '无机', '检测', '报告', '显示', '土地', '黄金矿', '尾砂', '氰化物', '四大', '重金属', '检出', '田土', '五大', '重金属', '检出', '中华人民共和国', '生态环境', '实施', '土壤环境', '质量', '农用地', '土壤污染', '风险', '管控', '标准', '试行', 'gb15618', '土壤环境', '质量', '建设', '用地', '土壤污染', '风险', '管控', '标准', '试行', 'gb36600', '文件', '土地', '金矿', '尾砂', '无机', '包括', '有机', '含量', 'mg', 'kg', '农用地', '风险', '筛选', 'mg', 'kg', '建设', '用地', '风险', '筛选', 'mg', 'kg', '风险', '筛选', 'mg', 'kg', '标准', '文件', '解读', '风险', '评估', '风险', '水平', '判断', '风险', '管控', '修复', '措施', '中华人民共和国', '生态环境', '实施', '土壤环境', '质量', '农用地', '土壤污染', '风险', '管控', '标准', '试行', 'gb15618', '文件', '土地', '污染', '田土', '含量', 'mg', 'kg', '超过', '水田', '风险', '筛选', 'mg', '文件', '解读', '田土', '食用', '农产品', '符合', '质量', '标准', '土壤污染', '风险', '农艺', '调控', '种植', '利用', '措施', '原铃山', '黄金矿', '影响', '无机', '含量', 'mg', 'kg', '国标', 'mg', '含量', 'mg', 'kg', '国标', 'mg', '符合', '国标', '检测', '村民', '土地', '黄金矿', '尾矿', '猪头', '山菜', '受铃山', '黄金矿', '影响', '田土', '小湾', '田土', '取样', '邮寄', '中科院', '旗下', '权威', '独立', '检测', '机构', '中科', '检测', '检测', '检测', '报告', '检测', '污染', '触目惊心', '含量', '超标', '猪头', '距离', '土地', '尾矿', '土壤', '含量', 'mg', 'kg', '超过', '国标', '情况', '农用地', '土壤污染', '风险', '管制', 'mg', 'kg', '法律', '土壤', '含量', '高于', '风险', '管制', '食用', '农产品', '符合', '质量', '标准', '农用地', '土壤污染', '风险', '利用', '措施', '降低', '食用', '农产品', '符合', '质量', '标准', '农用地', '土壤污染', '风险', '禁止', '种植', '食用', '农产品', '退耕还林', '管控', '措施', '检测', '村民', '远距离', '土地', '黄金矿', '尾矿', '小河', '灌溉', '影响', '田土', '取样', '邮寄', '中科院', '旗下', '权威', '独立', '检测', '机构', '中科', '检测', '检测', '检测', '报告', '检测', '数据', '国标', '现象', '季节', '村民', '外放', '土地', '小河', '田土', '鸡鸭', '死亡', '情况', '头牛', '死亡', '土地', '黄金矿', '开始运行', '癌症', '治疗', '死亡', '人数', '癌症', '高于', '邻村', '政府', '部门', '调查', '鸡鸭', '死亡', '癌症', '高发', '田土', '污染', '关联', '村民', '猪头', '污染', '菜土', '种植', '蔬菜', '土地', '田土', '改良', '适合', '耕种', '村民', '田土', '修复', '耕种', '吃饭', '民生问题', '请求', '政府', '部门', '责令', '相关', '企业', '采取措施', '污染', '田土', '土地', '金矿', '修复', '做好', '善后工作', '村民', '合理要求', '依法', '集体', '上访', '维护', '权利', 'm2', '县街', '埠头', '村民']",-1,-1
292,A8县市新农合异地务工人员报销怎么搞？,2019/02/21 14:03:52,"
					
					我想咨询一下，我妹在广州上班，生病住院后，在A8县买的新农合是不是可以报销，报销的比例是多少？报销的流程是怎么样的？还有就是，她的新农合自从改为网上交费后就停了，现在想要补交的话需要办理什么手续，是否办手续的时候必须本人亲自带身份证到场？在哪里办理？谢谢！
					
					
				",127.0.0.1,A8县市新农合异地务工人员报销怎么搞？,咨询 我妹 广州 上班 生病 住院 a8 新农 报销 报销 比例 报销 流程 新农 改为 网上 交费 想要 补交 办理 手续 办手续 身份证 办理 谢谢,"['咨询', '我妹', '广州', '上班', '生病', '住院', 'a8', '新农', '报销', '报销', '比例', '报销', '流程', '新农', '改为', '网上', '交费', '想要', '补交', '办理', '手续', '办手续', '身份证', '办理', '谢谢']",-1,-1
433,申请西地省检验检测机构资质认定的流程是怎样的？,2019/02/18 13:02:27,"
					
					请问申请西地省检验检测机构资质认定的流程及要求是怎么样的？
					
					
				",127.0.0.1,申请西地省检验检测机构资质认定的流程是怎样的？,请问 申请 西地省 检验 检测 机构 资质 认定 流程,"['请问', '申请', '西地省', '检验', '检测', '机构', '资质', '认定', '流程']",-1,-1
429,在西地省如何注销检验检测机构资质认定证书？,2019/02/17 18:06:25,"
					
					领导您好，我公司原来是汽车综合性能检验公司，现在我公司不从事这个检测业务了，请问资质认定证书，CMA证号，检验检测能力如何注销？谢谢
					
					
				",127.0.0.1,在西地省如何注销检验检测机构资质认定证书？,领导 您好 公司 汽车 综合性 检验 公司 公司 检测 业务 请问 资质 认定 证书 cma 证号 检验 检测 能力 注销 谢谢,"['领导', '您好', '公司', '汽车', '综合性', '检验', '公司', '公司', '检测', '业务', '请问', '资质', '认定', '证书', 'cma', '证号', '检验', '检测', '能力', '注销', '谢谢']",-1,-1
225,希望A市能加快教育体制改革，让A6区的孩子享受市区同样的教育资源,2019/02/15 11:43:34,"
					
					尊敬的书记：您好，我是G市人，毕业后来A市工作已经三年了，现在已经落户A市，打算在A市定居。我的丈夫是A市A6区人。前几年A6区一直是县，现在升为区，经济发展上逐渐跟上了市区的节奏，可在教育方面却一直不如市区。之前想在A6区买房子，可一想起将来小孩的读书问题，就发愁，小孩中考招生无法享受与市区同等的政策，根本没有机会进四大名校。我虽然还没生小孩，但我相信我的崽肯定会是学霸，尽管我不是很聪明，但是我老公是学霸。所以，希望书记能推动A市教育体制改革，A6区的孩子能跟市区小孩有同样的机会。
					
					
				",127.0.0.1,希望A市能加快教育体制改革，让A6区的孩子享受市区同样的教育资源,尊敬 书记 您好 市人 毕业 工作 落户 打算 定居 丈夫 a6 区人 a6 升为 经济 发展 市区 节奏 教育 市区 a6 买房子 想起 将来 小孩 读书 发愁 小孩 考招生 享受 市区 政策 机会 四大 名校 生小孩 肯定 学霸 老公 学霸 希望 书记 推动 教育 体制改革 a6 孩子 市区 小孩 机会,"['尊敬', '书记', '您好', '市人', '毕业', '工作', '落户', '打算', '定居', '丈夫', 'a6', '区人', 'a6', '升为', '经济', '发展', '市区', '节奏', '教育', '市区', 'a6', '买房子', '想起', '将来', '小孩', '读书', '发愁', '小孩', '考招生', '享受', '市区', '政策', '机会', '四大', '名校', '生小孩', '肯定', '学霸', '老公', '学霸', '希望', '书记', '推动', '教育', '体制改革', 'a6', '孩子', '市区', '小孩', '机会']",-1,-1
146,C4市出租车过年乱收费,2019/02/09 19:11:45,"
					
					C4市出租车过年乱收费，不打表，一口价，过河15元。才一两公里路！！这股风气谁允许的？
					
					
				",127.0.0.1,C4市出租车过年乱收费,c4 出租车 过年 乱收费 一口价 过河 风气,"['c4', '出租车', '过年', '乱收费', '一口价', '过河', '风气']",-1,-1
383,A市退休工资调整不当，如何处理？,2019/02/07 20:33:31,"
					
					我们单位是事业编制企业管理，实行岗位工资制，退休后才按档案工资退休。但因人事干部的工作失职，没有按国家政策及时调整、增加职工的档案工资，导致我单位全体职工退休后工资比同系统、同级别的退休人员工资要少一到二个档、（几百元钱）。我马上就面临退休，但单位还迟迟没有解决这个问题，请问这种因单位工作失职却要个人承担损失情况该找什么部门处理，有什么办法能解决？求解。
					
					
				",127.0.0.1,A市退休工资调整不当，如何处理？,单位 事业 编制 企业 管理 实行 岗位 工资制 退休 后才 档案 工资 退休 人事 干部 工作 失职 国家 政策 调整 增加 职工 档案 工资 导致 单位 职工 退休 工资 系统 退休 人员 工资 面临 退休 单位 解决 请问 单位 工作 失职 承担 损失 情况 部门 办法 解决 求解,"['单位', '事业', '编制', '企业', '管理', '实行', '岗位', '工资制', '退休', '后才', '档案', '工资', '退休', '人事', '干部', '工作', '失职', '国家', '政策', '调整', '增加', '职工', '档案', '工资', '导致', '单位', '职工', '退休', '工资', '系统', '退休', '人员', '工资', '面临', '退休', '单位', '解决', '请问', '单位', '工作', '失职', '承担', '损失', '情况', '部门', '办法', '解决', '求解']",-1,-1
363,对B市劳务派遣人员福利待遇的请求,2019/01/31 17:15:12,"
					
					毛书记您好，我是某市局签订劳务派遣的工作人员。从2018年进入局单位工作以来，勤勤恳恳，认真负责，未犯过大错。虽然和编制内的工作相差无几，但福利待遇相差甚远。首先，没有五险一金中的一金，是签订的时候硬性条约，但是连工伤险和失业险都还没交过；其次是逢年过节的小礼物都能分成三五六等；再者，我们临聘人员从未体检过一次；最后也是最为不公的是，我们临聘人员所谓的“年终奖”，不是一般的13个月工资，而是比月工资还少的钱除以你工作的月数，到手的钱都不足以买一瓶skii！！噫吁嚱，心累至极！希望有关单位能重视起来像我们这类人员，让我们能切身感受到政府的温暖，享受到更公平的待遇！
					
					
				",127.0.0.1,对B市劳务派遣人员福利待遇的请求,书记 您好 签订 劳务 派遣 工作人员 单位 工作 认真负责 编制 工作 相差无几 福利待遇 相差 五险 一金 一金 签订 硬性 条约 工伤 失业 都还没 逢年过节 礼物 分成 临聘 人员 体检 不公 临聘 人员 年终奖 月工资 月工资 工作 月数 不足以 skii 心累 至极 希望 单位 重视 人员 切身感受 政府 享受 公平 待遇,"['书记', '您好', '签订', '劳务', '派遣', '工作人员', '单位', '工作', '认真负责', '编制', '工作', '相差无几', '福利待遇', '相差', '五险', '一金', '一金', '签订', '硬性', '条约', '工伤', '失业', '都还没', '逢年过节', '礼物', '分成', '临聘', '人员', '体检', '不公', '临聘', '人员', '年终奖', '月工资', '月工资', '工作', '月数', '不足以', 'skii', '心累', '至极', '希望', '单位', '重视', '人员', '切身感受', '政府', '享受', '公平', '待遇']",-1,-1
76,举报D9县建设局拖欠工程款和工资,2019/01/31 08:46:59,"
					
					D9县建设局代表县政府于2017年9月为了D9县新塘镇聚龙华府房产项目业主群众反映一事，代开发商管理烂尾工程给业主一个交代，由D9县建设局开发办文家富出面喊我帮上面项目完成三台电梯销售安装调试并交付使用，当时文家富作为建设局开发办办公室主任文家富承诺工程完工立马一分不少付清三台电梯的设备款，工人安装款，技术监督局胡验收款全部一次付清，结果电梯与2018年3月验收合格交付使用而还拖欠30万工人安装款，2018年一年来多次找建设局和县领导，一起没有回答，工人安装款到现在没着落，政府承诺失信、愚民的可耻行为请管制，请上级政府做主还劳动人民的血汗钱！
					
					
				",127.0.0.1,举报D9县建设局拖欠工程款和工资,d9 建设局 代表 县政府 d9 新塘 聚龙 华府 房产 项目 业主 群众反映 一事 开发商 管理 烂尾 工程 业主 交代 d9 建设局 开发办 文家 出面 项目 电梯 销售 安装 调试 交付使用 文家 建设局 开发办 办公室 文家 承诺 工程 完工 付清 电梯 设备 工人 安装 技术 监督局 验收 付清 电梯 验收 合格 交付使用 拖欠 工人 安装 建设局 和县 领导 回答 工人 安装 着落 政府 承诺 失信 愚民 管制 政府 做主 劳动 血汗钱,"['d9', '建设局', '代表', '县政府', 'd9', '新塘', '聚龙', '华府', '房产', '项目', '业主', '群众反映', '一事', '开发商', '管理', '烂尾', '工程', '业主', '交代', 'd9', '建设局', '开发办', '文家', '出面', '项目', '电梯', '销售', '安装', '调试', '交付使用', '文家', '建设局', '开发办', '办公室', '文家', '承诺', '工程', '完工', '付清', '电梯', '设备', '工人', '安装', '技术', '监督局', '验收', '付清', '电梯', '验收', '合格', '交付使用', '拖欠', '工人', '安装', '建设局', '和县', '领导', '回答', '工人', '安装', '着落', '政府', '承诺', '失信', '愚民', '管制', '政府', '做主', '劳动', '血汗钱']",-1,-1
